Participant,block,Trial_Index_,identifier,face,you,proposer,fairness,OFFER_CUMMULATIVE,KEY_PRESSED,RT,accept,emotion,gender
P5,3,123,50,DST_089_M_ANG.png,500,500,fair,0,a,797.99,a,0,1
P5,3,124,97,DST_173_F_HPY.png,600,400,hyperfair,0,a,4765.36,a,1,0
P5,3,125,54,DST_022_M_ANG.png,500,500,fair,0,a,732.63,a,0,1
P5,3,126,68,DST_064_M_ANG.png,800,200,hyperfair,0,a,2528.42,a,0,1
P5,3,127,124,DST_013_M_HPY.png,500,500,fair,0,a,954.57,a,1,1
P5,3,128,73,DST_029_F_HPY.png,100,900,unfair,0,a,981.13,a,1,0
P5,3,129,83,DST_124_F_HPY.png,400,600,unfair,0,a,1052.3,a,1,0
P5,3,130,70,DST_115_M_ANG.png,900,100,hyperfair,0,a,1059.01,a,0,1
P5,3,131,118,DST_048_M_HPY.png,400,600,unfair,0,a,792.76,a,1,1
P5,3,132,47,DST_030_M_ANG.png,400,600,unfair,0,a,939.49,a,0,1
P5,3,133,6,DST_130_F_ANG.png,200,800,unfair,0,a,2738.58,a,0,0
P5,3,134,30,DST_036_F_ANG.png,700,300,hyperfair,0,a,821.32,a,0,0
P5,3,135,15,DST_123_F_ANG.png,500,500,fair,0,a,657.66,a,0,0
